Order_ID,Customer_ID,Category,Payment_Method,Order_Value,Discount_Percent,Est_Delivery_Days,Actual_Delivery_Days,Customer_Rating,Returned,City_Tier,Delivery_Delay,Fulfillment_Status,High_Value_Order,NetRevenue,Customer_Segmentation
ORD1807,CUST279,Fashion,DEBIT CARD,3105.21,20,2,9,2.0,No,Tier 1,7,Severe Delay,No,2484.17,Standard Order
ORD1808,CUST222,Electronics,UPI,725.95,50,6,6,4.0,No,Tier 2,0,On-Time,No,362.98,Standard Order
ORD1809,CUST312,Books,UPI,863.59,15,7,7,1.0,Yes,Tier 2,0,On-Time,No,734.05,Standard Order
ORD1810,CUST327,Home & Kitchen,DEBIT CARD,491.01,5,5,4,2.0,Yes,Tier 1,-1,Early,No,466.46,Standard Order
ORD1811,CUST152,Fashion,CREDIT CARD,1290.87,20,7,7,3.0,No,Tier 2,0,On-Time,No,1032.7,Standard Order
ORD1812,CUST250,Home & Kitchen,CREDIT CARD,1284.06,15,3,5,4.0,No,Tier 3,2,Unknown Status,No,1091.45,Loyal & Satisfied
ORD1813,CUST243,Home & Kitchen,UPI,758.64,10,3,3,3.0,Yes,Tier 2,0,On-Time,No,682.78,Standard Order
ORD1814,CUST156,Electronics,CASH ON DELIVERY,686.02,5,3,2,4.0,Yes,Tier 3,-1,Early,No,651.72,Standard Order
ORD1815,CUST138,Beauty,DEBIT CARD,2795.02,20,7,7,4.0,No,Tier 1,0,On-Time,No,2236.02,Loyal & Satisfied
ORD1816,CUST208,Beauty,DEBIT CARD,780.02,0,5,12,3.0,No,Tier 2,7,Severe Delay,No,780.02,Standard Order
ORD1817,CUST280,Home & Kitchen,DEBIT CARD,1016.28,30,6,7,3.0,No,Tier 1,1,Unknown Status,No,711.4,Standard Order
ORD1818,CUST141,Electronics,CREDIT CARD,599.73,5,7,7,3.0,Yes,Tier 1,0,On-Time,No,569.74,Standard Order
ORD1819,CUST285,Home & Kitchen,CASH ON DELIVERY,1095.24,0,5,5,4.0,No,Tier 1,0,On-Time,No,1095.24,Standard Order
ORD1820,CUST266,Electronics,UPI,807.9,10,2,9,1.0,Yes,Tier 1,7,Severe Delay,No,727.11,Standard Order
ORD1821,CUST241,Electronics,UPI,1064.9,0,2,4,1.0,Yes,Tier 3,2,Unknown Status,No,1064.9,Standard Order
ORD1822,CUST322,Fashion,UPI,550.6,15,3,3,4.0,No,Tier 1,0,On-Time,No,468.01,Standard Order
ORD1823,CUST221,Fashion,DEBIT CARD,5473.85,30,4,3,4.0,No,Tier 2,-1,Early,Yes,3831.7,Loyal & Satisfied
ORD1824,CUST232,Beauty,CASH ON DELIVERY,613.52,20,3,2,2.0,No,Tier 2,-1,Early,No,490.82,Standard Order
ORD1825,CUST262,Home & Kitchen,CREDIT CARD,1967.49,0,4,3,3.0,No,Tier 2,-1,Early,No,1967.49,Standard Order
ORD1826,CUST314,Home & Kitchen,CASH ON DELIVERY,869.28,0,5,5,5.0,No,Tier 1,0,On-Time,No,869.28,Standard Order
ORD1827,CUST320,Fashion,CASH ON DELIVERY,477.13,20,2,6,5.0,No,Tier 2,4,Severe Delay,No,381.7,Standard Order
ORD1828,CUST334,Fashion,CREDIT CARD,2129.64,30,7,7,4.0,No,Tier 1,0,On-Time,No,1490.75,Loyal & Satisfied
ORD1829,CUST174,Fashion,DEBIT CARD,687.05,10,4,6,4.0,No,Tier 1,2,Unknown Status,No,618.34,Standard Order
ORD1830,CUST245,Beauty,CASH ON DELIVERY,2604.7,10,5,5,4.0,No,Tier 3,0,On-Time,No,2344.23,Loyal & Satisfied
ORD1831,CUST338,Electronics,UPI,3161.76,5,2,3,4.0,No,Tier 1,1,Unknown Status,No,3003.67,Loyal & Satisfied
ORD1832,CUST175,Beauty,CREDIT CARD,2557.83,30,7,8,4.0,No,Tier 1,1,Unknown Status,No,1790.48,Loyal & Satisfied
ORD1833,CUST108,Home & Kitchen,UPI,242.76,15,4,4,3.0,No,Tier 3,0,On-Time,No,206.35,Standard Order
ORD1834,CUST173,Fashion,DEBIT CARD,2057.86,5,3,3,5.0,No,Tier 1,0,On-Time,No,1954.97,Loyal & Satisfied
ORD1835,CUST285,Home & Kitchen,CREDIT CARD,835.89,5,3,4,2.0,No,Tier 2,1,Unknown Status,No,794.1,Standard Order
ORD1836,CUST335,Fashion,UPI,2683.13,30,3,2,3.0,No,Tier 1,-1,Early,No,1878.19,Standard Order
ORD1837,CUST244,Beauty,UPI,1419.18,0,5,5,4.0,No,Tier 1,0,On-Time,No,1419.18,Loyal & Satisfied
ORD1838,CUST329,Beauty,CASH ON DELIVERY,2352.34,5,3,3,3.0,Yes,Tier 1,0,On-Time,No,2234.72,Standard Order
ORD1839,CUST106,Fashion,CASH ON DELIVERY,1030.41,10,6,13,5.0,No,Tier 1,7,Severe Delay,No,927.37,Standard Order
ORD1840,CUST273,Fashion,CASH ON DELIVERY,1118.93,0,2,2,2.0,No,Tier 1,0,On-Time,No,1118.93,Standard Order
ORD1841,CUST240,Home & Kitchen,CREDIT CARD,387.13,0,5,7,4.0,No,Tier 2,2,Unknown Status,No,387.13,Standard Order
ORD1842,CUST267,Beauty,CREDIT CARD,2038.9,20,7,7,5.0,No,Tier 2,0,On-Time,No,1631.12,Loyal & Satisfied
ORD1843,CUST269,Electronics,DEBIT CARD,852.41,30,3,4,5.0,Yes,Tier 3,1,Unknown Status,No,596.69,High Risk Transaction
ORD1844,CUST236,Home & Kitchen,CASH ON DELIVERY,1031.97,20,2,2,2.0,No,Tier 1,0,On-Time,No,825.58,Standard Order
ORD1845,CUST277,Home & Kitchen,UPI,2045.09,30,4,6,3.0,No,Tier 2,2,Unknown Status,No,1431.56,Standard Order
ORD1846,CUST126,Home & Kitchen,UPI,1296.09,10,3,3,4.0,No,Tier 2,0,On-Time,No,1166.48,Loyal & Satisfied
ORD1847,CUST221,Electronics,DEBIT CARD,469.42,20,2,3,2.0,No,Tier 3,1,Unknown Status,No,375.54,Standard Order
ORD1848,CUST293,Home & Kitchen,CREDIT CARD,1270.6,5,6,7,4.0,No,Tier 1,1,Unknown Status,No,1207.07,Loyal & Satisfied
ORD1849,CUST104,Beauty,DEBIT CARD,828.35,15,4,4,5.0,No,Tier 2,0,On-Time,No,704.1,Standard Order
ORD1850,CUST128,Electronics,DEBIT CARD,960.78,50,6,5,2.0,No,Tier 3,-1,Early,No,480.39,Standard Order
ORD1851,CUST264,Electronics,DEBIT CARD,234.46,5,7,6,2.0,Yes,Tier 1,-1,Early,No,222.74,Standard Order
ORD1852,CUST265,Beauty,DEBIT CARD,482.91,5,2,1,2.0,No,Tier 3,-1,Early,No,458.76,Standard Order
ORD1853,CUST182,Electronics,UPI,595.94,10,6,8,5.0,No,Tier 1,2,Unknown Status,No,536.35,Standard Order
ORD1854,CUST235,Beauty,CASH ON DELIVERY,1697.76,0,7,7,2.0,No,Tier 2,0,On-Time,No,1697.76,Standard Order
ORD1855,CUST339,Fashion,UPI,213.87,0,2,2,3.0,No,Tier 3,0,On-Time,No,213.87,Standard Order
ORD1856,CUST208,Electronics,DEBIT CARD,830.67,20,2,3,3.0,No,Tier 2,1,Unknown Status,No,664.54,Standard Order
ORD1857,CUST164,Beauty,DEBIT CARD,3292.85,50,6,6,4.0,Yes,Tier 1,0,On-Time,No,1646.42,High Risk Transaction
ORD1858,CUST185,Fashion,DEBIT CARD,342.38,10,2,2,1.0,Yes,Tier 1,0,On-Time,No,308.14,Standard Order
ORD1859,CUST343,Fashion,CASH ON DELIVERY,1071.86,0,3,3,3.0,No,Tier 3,0,On-Time,No,1071.86,Standard Order
ORD1860,CUST244,Fashion,CREDIT CARD,2053.07,0,2,9,5.0,No,Tier 2,7,Severe Delay,No,2053.07,Loyal & Satisfied
ORD1861,CUST170,Home & Kitchen,CREDIT CARD,3627.82,30,5,7,5.0,No,Tier 1,2,Unknown Status,No,2539.47,Loyal & Satisfied
ORD1862,CUST316,Electronics,UPI,1848.18,10,7,9,4.0,No,Tier 2,2,Unknown Status,No,1663.36,Loyal & Satisfied
ORD1863,CUST144,Fashion,CREDIT CARD,1729.99,5,2,2,1.0,No,Tier 2,0,On-Time,No,1643.49,Standard Order
ORD1864,CUST231,Beauty,DEBIT CARD,2301.81,10,5,6,3.0,No,Tier 1,1,Unknown Status,No,2071.63,Standard Order
ORD1865,CUST135,Fashion,DEBIT CARD,909.14,5,2,1,4.0,No,Tier 1,-1,Early,No,863.68,Standard Order
ORD1866,CUST169,Home & Kitchen,DEBIT CARD,2166.92,10,2,1,3.0,No,Tier 1,-1,Early,No,1950.23,Standard Order
ORD1867,CUST258,Fashion,UPI,209.6,30,6,5,5.0,Yes,Tier 2,-1,Early,No,146.72,High Risk Transaction
ORD1868,CUST118,Books,DEBIT CARD,3301.32,10,3,3,4.0,No,Tier 2,0,On-Time,No,2971.19,Loyal & Satisfied
ORD1869,CUST288,Electronics,CREDIT CARD,902.89,15,7,7,1.0,Yes,Tier 2,0,On-Time,No,767.46,Standard Order
ORD1870,CUST207,Beauty,CASH ON DELIVERY,1167.26,5,3,3,5.0,No,Tier 3,0,On-Time,No,1108.9,Loyal & Satisfied
ORD1871,CUST281,Fashion,CASH ON DELIVERY,553.06,15,4,3,4.0,Yes,Tier 3,-1,Early,No,470.1,Standard Order
ORD1872,CUST266,Electronics,UPI,1828.23,15,6,6,1.0,No,Tier 2,0,On-Time,No,1554.0,Standard Order
ORD1873,CUST190,Electronics,CREDIT CARD,295.68,0,6,7,4.0,No,Tier 1,1,Unknown Status,No,295.68,Standard Order
ORD1874,CUST301,Electronics,DEBIT CARD,2672.85,10,3,3,3.0,No,Tier 2,0,On-Time,No,2405.56,Standard Order
ORD1875,CUST189,Fashion,CASH ON DELIVERY,2313.13,5,6,7,3.0,No,Tier 1,1,Unknown Status,No,2197.47,Standard Order
ORD1876,CUST118,Fashion,CREDIT CARD,492.11,20,3,3,2.0,No,Tier 2,0,On-Time,No,393.69,Standard Order
ORD1877,CUST138,Books,CASH ON DELIVERY,2188.62,10,6,8,4.0,No,Tier 2,2,Unknown Status,No,1969.76,Loyal & Satisfied
ORD1878,CUST225,Fashion,DEBIT CARD,2052.14,50,2,2,4.0,Yes,Tier 1,0,On-Time,No,1026.07,High Risk Transaction
ORD1879,CUST294,Electronics,CASH ON DELIVERY,1400.31,0,3,3,4.0,No,Tier 3,0,On-Time,No,1400.31,Loyal & Satisfied
ORD1880,CUST272,Home & Kitchen,UPI,761.17,20,3,3,2.0,Yes,Tier 1,0,On-Time,No,608.94,Standard Order
ORD1881,CUST240,Home & Kitchen,UPI,580.12,15,5,6,4.0,No,Tier 2,1,Unknown Status,No,493.1,Standard Order
ORD1882,CUST341,Electronics,CASH ON DELIVERY,516.42,20,6,8,3.0,No,Tier 1,2,Unknown Status,No,413.14,Standard Order
ORD1883,CUST319,Electronics,CREDIT CARD,660.34,5,6,6,5.0,No,Tier 3,0,On-Time,No,627.32,Standard Order
ORD1884,CUST225,Electronics,CREDIT CARD,3006.58,10,3,3,3.0,No,Tier 1,0,On-Time,No,2705.92,Standard Order
ORD1885,CUST157,Home & Kitchen,CREDIT CARD,296.98,20,2,4,2.0,No,Tier 1,2,Unknown Status,No,237.58,Standard Order
ORD1886,CUST247,Home & Kitchen,CASH ON DELIVERY,2318.41,5,2,3,2.0,No,Tier 1,1,Unknown Status,No,2202.49,Standard Order
ORD1887,CUST319,Fashion,CREDIT CARD,714.89,5,7,7,4.0,No,Tier 1,0,On-Time,No,679.15,Standard Order
ORD1888,CUST299,Books,DEBIT CARD,1084.77,10,2,2,3.0,Yes,Tier 1,0,On-Time,No,976.29,Standard Order
ORD1889,CUST160,Books,UPI,2098.69,10,6,6,4.0,Yes,Tier 2,0,On-Time,No,1888.82,Standard Order
ORD1890,CUST226,Home & Kitchen,DEBIT CARD,1095.24,5,5,6,3.0,No,Tier 1,1,Unknown Status,No,1040.48,Standard Order
ORD1891,CUST204,Beauty,CREDIT CARD,707.34,5,3,3,3.0,No,Tier 1,0,On-Time,No,671.97,Standard Order
ORD1892,CUST266,Electronics,DEBIT CARD,943.53,5,4,11,4.0,No,Tier 1,7,Severe Delay,No,896.35,Standard Order
ORD1893,CUST100,Electronics,CREDIT CARD,842.38,20,5,5,5.0,Yes,Tier 3,0,On-Time,No,673.9,Standard Order
ORD1894,CUST230,Fashion,CASH ON DELIVERY,216.01,15,4,4,5.0,No,Tier 2,0,On-Time,No,183.61,Standard Order
ORD1895,CUST304,Electronics,DEBIT CARD,621.07,20,5,5,3.0,No,Tier 2,0,On-Time,No,496.86,Standard Order
ORD1896,CUST191,Fashion,CASH ON DELIVERY,937.62,50,2,6,3.0,No,Tier 2,4,Severe Delay,No,468.81,Standard Order
ORD1897,CUST289,Beauty,CASH ON DELIVERY,835.39,10,6,8,2.0,No,Tier 1,2,Unknown Status,No,751.85,Standard Order
ORD1898,CUST348,Electronics,UPI,1735.86,0,4,4,4.0,No,Tier 1,0,On-Time,No,1735.86,Loyal & Satisfied
ORD1899,CUST290,Electronics,CREDIT CARD,782.98,0,5,6,4.0,Yes,Tier 1,1,Unknown Status,No,782.98,Standard Order
ORD1900,CUST212,Fashion,UPI,1006.55,5,6,6,5.0,No,Tier 3,0,On-Time,No,956.22,Standard Order
ORD1901,CUST252,Beauty,CREDIT CARD,873.72,30,4,4,5.0,No,Tier 3,0,On-Time,No,611.6,Standard Order
ORD1902,CUST155,Fashion,UPI,1819.38,10,3,3,3.0,No,Tier 2,0,On-Time,No,1637.44,Standard Order
ORD1903,CUST260,Fashion,CREDIT CARD,2585.09,5,5,5,4.0,No,Tier 1,0,On-Time,No,2455.84,Loyal & Satisfied
ORD1904,CUST265,Electronics,CASH ON DELIVERY,1110.86,5,3,3,5.0,No,Tier 1,0,On-Time,No,1055.32,Loyal & Satisfied
ORD1905,CUST216,Electronics,DEBIT CARD,2069.54,10,2,6,5.0,No,Tier 1,4,Severe Delay,No,1862.59,Loyal & Satisfied
ORD1906,CUST233,Beauty,DEBIT CARD,622.51,15,3,3,1.0,No,Tier 2,0,On-Time,No,529.13,Standard Order
ORD1907,CUST157,Beauty,UPI,1135.41,0,3,10,3.0,No,Tier 1,7,Severe Delay,No,1135.41,Standard Order
ORD1908,CUST143,Electronics,UPI,708.17,50,7,7,3.0,No,Tier 3,0,On-Time,No,354.08,Standard Order
ORD1909,CUST272,Beauty,UPI,841.73,10,5,6,3.0,No,Tier 1,1,Unknown Status,No,757.56,Standard Order
ORD1910,CUST259,Home & Kitchen,UPI,1781.98,0,2,2,2.0,No,Tier 3,0,On-Time,No,1781.98,Standard Order
ORD1911,CUST272,Beauty,CASH ON DELIVERY,2761.06,30,3,2,1.0,No,Tier 2,-1,Early,No,1932.74,Standard Order
ORD1912,CUST160,Fashion,UPI,355.44,0,6,6,4.0,No,Tier 2,0,On-Time,No,355.44,Standard Order
ORD1913,CUST146,Fashion,DEBIT CARD,1408.24,30,4,3,3.0,Yes,Tier 2,-1,Early,No,985.77,High Risk Transaction
ORD1914,CUST248,Fashion,CASH ON DELIVERY,1247.14,50,3,4,1.0,No,Tier 2,1,Unknown Status,No,623.57,Standard Order
ORD1915,CUST179,Home & Kitchen,CREDIT CARD,351.24,15,2,2,3.0,Yes,Tier 2,0,On-Time,No,298.55,Standard Order
ORD1916,CUST217,Electronics,UPI,485.75,20,3,4,5.0,No,Tier 2,1,Unknown Status,No,388.6,Standard Order
ORD1917,CUST312,Electronics,UPI,647.02,5,4,4,5.0,No,Tier 2,0,On-Time,No,614.67,Standard Order
ORD1918,CUST302,Fashion,CREDIT CARD,419.17,30,2,2,4.0,No,Tier 3,0,On-Time,No,293.42,Standard Order
ORD1919,CUST328,Home & Kitchen,UPI,535.23,10,5,5,3.0,No,Tier 2,0,On-Time,No,481.71,Standard Order
ORD1920,CUST263,Electronics,CREDIT CARD,573.72,15,2,6,4.0,No,Tier 2,4,Severe Delay,No,487.66,Standard Order
ORD1921,CUST326,Home & Kitchen,CASH ON DELIVERY,690.78,30,5,6,3.0,No,Tier 3,1,Unknown Status,No,483.55,Standard Order
ORD1922,CUST246,Beauty,DEBIT CARD,1860.63,50,2,2,3.0,Yes,Tier 1,0,On-Time,No,930.32,High Risk Transaction
ORD1923,CUST119,Electronics,CREDIT CARD,1218.11,20,4,4,3.0,Yes,Tier 1,0,On-Time,No,974.49,Standard Order
ORD1924,CUST284,Home & Kitchen,UPI,5343.77,5,4,3,2.0,No,Tier 2,-1,Early,Yes,5076.58,Standard Order
ORD1925,CUST245,Fashion,CREDIT CARD,842.83,50,2,9,3.0,No,Tier 2,7,Severe Delay,No,421.42,Standard Order
ORD1926,CUST146,Beauty,UPI,1882.25,15,3,4,5.0,Yes,Tier 3,1,Unknown Status,No,1599.91,Standard Order
ORD1927,CUST332,Electronics,CASH ON DELIVERY,2661.9,30,4,4,4.0,Yes,Tier 1,0,On-Time,No,1863.33,High Risk Transaction
ORD1928,CUST148,Home & Kitchen,CASH ON DELIVERY,1563.5,15,5,5,3.0,No,Tier 2,0,On-Time,No,1328.98,Standard Order
ORD1929,CUST113,Books,CREDIT CARD,836.96,5,5,4,5.0,No,Tier 2,-1,Early,No,795.11,Standard Order
ORD1930,CUST242,Beauty,DEBIT CARD,1880.93,5,6,13,1.0,No,Tier 1,7,Severe Delay,No,1786.88,Standard Order
ORD1931,CUST258,Home & Kitchen,UPI,473.29,10,7,7,3.0,Yes,Tier 2,0,On-Time,No,425.96,Standard Order
ORD1932,CUST100,Fashion,CASH ON DELIVERY,676.2,20,7,8,4.0,Yes,Tier 3,1,Unknown Status,No,540.96,Standard Order
ORD1933,CUST216,Home & Kitchen,UPI,1149.4,5,7,7,4.0,No,Tier 1,0,On-Time,No,1091.93,Loyal & Satisfied
ORD1934,CUST153,Beauty,UPI,1227.96,10,5,6,1.0,No,Tier 2,1,Unknown Status,No,1105.16,Standard Order
ORD1935,CUST217,Home & Kitchen,DEBIT CARD,226.87,5,6,7,3.0,No,Tier 2,1,Unknown Status,No,215.53,Standard Order
ORD1936,CUST102,Electronics,CASH ON DELIVERY,3683.0,20,7,8,4.0,No,Tier 1,1,Unknown Status,Yes,2946.4,Loyal & Satisfied
ORD1937,CUST243,Beauty,CREDIT CARD,1631.35,10,7,8,4.0,No,Tier 1,1,Unknown Status,No,1468.22,Loyal & Satisfied
ORD1938,CUST314,Home & Kitchen,UPI,1021.51,0,2,4,4.0,Yes,Tier 3,2,Unknown Status,No,1021.51,Standard Order
ORD1939,CUST284,Home & Kitchen,DEBIT CARD,3445.96,0,2,1,3.0,No,Tier 1,-1,Early,No,3445.96,Standard Order
ORD1940,CUST302,Electronics,CASH ON DELIVERY,893.85,0,2,2,2.0,No,Tier 1,0,On-Time,No,893.85,Standard Order
ORD1941,CUST111,Home & Kitchen,CASH ON DELIVERY,4920.85,10,3,3,3.0,No,Tier 1,0,On-Time,Yes,4428.77,Standard Order
ORD1942,CUST173,Fashion,CASH ON DELIVERY,1061.63,0,7,14,2.0,No,Tier 2,7,Severe Delay,No,1061.63,Standard Order
ORD1943,CUST323,Home & Kitchen,CASH ON DELIVERY,345.63,0,3,3,5.0,No,Tier 2,0,On-Time,No,345.63,Standard Order
ORD1944,CUST115,Electronics,CASH ON DELIVERY,1936.79,30,6,7,4.0,Yes,Tier 2,1,Unknown Status,No,1355.75,High Risk Transaction
ORD1945,CUST299,Home & Kitchen,UPI,1563.19,30,5,6,3.0,No,Tier 1,1,Unknown Status,No,1094.23,Standard Order
ORD1946,CUST201,Beauty,DEBIT CARD,1979.3,10,7,7,4.0,No,Tier 3,0,On-Time,No,1781.37,Loyal & Satisfied
ORD1947,CUST303,Electronics,CASH ON DELIVERY,3830.0,50,5,5,4.0,No,Tier 1,0,On-Time,Yes,1915.0,Loyal & Satisfied
ORD1948,CUST251,Beauty,UPI,1997.96,0,2,2,3.0,No,Tier 1,0,On-Time,No,1997.96,Standard Order
ORD1949,CUST255,Fashion,UPI,1334.05,15,7,7,5.0,No,Tier 2,0,On-Time,No,1133.94,Loyal & Satisfied
ORD1950,CUST216,Beauty,DEBIT CARD,2536.49,15,4,4,5.0,No,Tier 1,0,On-Time,No,2156.02,Loyal & Satisfied
ORD1951,CUST107,Books,CREDIT CARD,1095.24,10,3,2,4.0,No,Tier 3,-1,Early,No,985.72,Standard Order
ORD1952,CUST221,Home & Kitchen,CREDIT CARD,829.34,5,3,5,1.0,Yes,Tier 3,2,Unknown Status,No,787.87,Standard Order
ORD1953,CUST191,Home & Kitchen,CREDIT CARD,2801.87,10,7,14,4.0,No,Tier 1,7,Severe Delay,No,2521.68,Loyal & Satisfied
ORD1954,CUST263,Beauty,UPI,501.08,10,2,2,4.0,Yes,Tier 3,0,On-Time,No,450.97,Standard Order
ORD1955,CUST189,Fashion,CREDIT CARD,1704.81,15,3,3,2.0,No,Tier 2,0,On-Time,No,1449.09,Standard Order
ORD1956,CUST235,Fashion,UPI,2760.05,0,2,1,3.0,No,Tier 3,-1,Early,No,2760.05,Standard Order
ORD1957,CUST285,Home & Kitchen,CASH ON DELIVERY,1777.07,0,6,7,5.0,No,Tier 1,1,Unknown Status,No,1777.07,Loyal & Satisfied
ORD1958,CUST159,Books,UPI,1633.92,0,5,7,1.0,No,Tier 2,2,Unknown Status,No,1633.92,Standard Order
ORD1959,CUST277,Books,DEBIT CARD,1876.28,5,4,3,4.0,No,Tier 1,-1,Early,No,1782.47,Loyal & Satisfied
ORD1960,CUST127,Books,DEBIT CARD,950.71,10,5,5,4.0,Yes,Tier 3,0,On-Time,No,855.64,Standard Order
ORD1961,CUST319,Fashion,CASH ON DELIVERY,2687.39,0,5,6,3.0,No,Tier 1,1,Unknown Status,No,2687.39,Standard Order
ORD1962,CUST200,Books,UPI,472.94,30,6,7,1.0,Yes,Tier 2,1,Unknown Status,No,331.06,High Risk Transaction
ORD1963,CUST140,Electronics,CREDIT CARD,363.51,5,3,2,5.0,No,Tier 1,-1,Early,No,345.33,Standard Order
ORD1964,CUST327,Fashion,CREDIT CARD,603.42,0,4,5,3.0,No,Tier 1,1,Unknown Status,No,603.42,Standard Order
ORD1965,CUST291,Electronics,UPI,1110.06,15,3,3,4.0,No,Tier 2,0,On-Time,No,943.55,Loyal & Satisfied
ORD1966,CUST254,Fashion,UPI,1057.4,0,7,7,4.0,No,Tier 3,0,On-Time,No,1057.4,Standard Order
ORD1967,CUST345,Fashion,CREDIT CARD,2261.76,15,5,6,4.0,Yes,Tier 2,1,Unknown Status,No,1922.5,Standard Order
ORD1968,CUST290,Fashion,DEBIT CARD,822.16,15,7,9,4.0,Yes,Tier 3,2,Unknown Status,No,698.84,Standard Order
ORD1969,CUST244,Home & Kitchen,DEBIT CARD,994.78,5,2,2,4.0,No,Tier 1,0,On-Time,No,945.04,Standard Order
ORD1970,CUST300,Fashion,UPI,216.15,0,5,9,3.0,No,Tier 2,4,Severe Delay,No,216.15,Standard Order
ORD1971,CUST260,Fashion,CASH ON DELIVERY,832.63,5,3,3,4.0,Yes,Tier 2,0,On-Time,No,791.0,Standard Order
ORD1972,CUST344,Electronics,CREDIT CARD,1452.18,0,5,6,4.0,No,Tier 1,1,Unknown Status,No,1452.18,Loyal & Satisfied
ORD1973,CUST311,Fashion,UPI,218.76,0,2,2,3.0,No,Tier 2,0,On-Time,No,218.76,Standard Order
ORD1974,CUST304,Electronics,UPI,595.68,5,6,8,2.0,Yes,Tier 2,2,Unknown Status,No,565.9,Standard Order
ORD1975,CUST319,Electronics,CREDIT CARD,479.77,5,7,11,5.0,No,Tier 2,4,Severe Delay,No,455.78,Standard Order
ORD1976,CUST339,Home & Kitchen,CREDIT CARD,251.47,10,7,6,3.0,Yes,Tier 2,-1,Early,No,226.32,Standard Order
ORD1977,CUST256,Home & Kitchen,DEBIT CARD,983.01,15,3,7,4.0,No,Tier 2,4,Severe Delay,No,835.56,Standard Order
ORD1978,CUST240,Home & Kitchen,CASH ON DELIVERY,440.67,10,5,7,4.0,No,Tier 1,2,Unknown Status,No,396.6,Standard Order
ORD1979,CUST145,Fashion,CASH ON DELIVERY,1830.8,0,3,4,2.0,No,Tier 1,1,Unknown Status,No,1830.8,Standard Order
ORD1980,CUST134,Fashion,CREDIT CARD,2460.08,0,6,6,4.0,No,Tier 2,0,On-Time,No,2460.08,Loyal & Satisfied
ORD1981,CUST233,Beauty,UPI,1146.49,30,5,7,1.0,Yes,Tier 1,2,Unknown Status,No,802.54,High Risk Transaction
ORD1982,CUST181,Fashion,UPI,5001.51,10,5,7,3.0,No,Tier 1,2,Unknown Status,Yes,4501.36,Standard Order
ORD1983,CUST214,Fashion,UPI,918.45,30,3,3,4.0,No,Tier 1,0,On-Time,No,642.92,Standard Order
ORD1984,CUST296,Electronics,CREDIT CARD,1064.3,5,3,10,3.0,Yes,Tier 2,7,Severe Delay,No,1011.08,Standard Order
ORD1985,CUST146,Fashion,UPI,5635.83,15,2,1,4.0,No,Tier 1,-1,Early,Yes,4790.46,Loyal & Satisfied
ORD1986,CUST252,Fashion,DEBIT CARD,516.05,10,6,5,5.0,No,Tier 2,-1,Early,No,464.44,Standard Order
ORD1987,CUST293,Fashion,CREDIT CARD,3628.12,5,2,2,4.0,No,Tier 2,0,On-Time,No,3446.71,Loyal & Satisfied
ORD1988,CUST109,Home & Kitchen,CREDIT CARD,252.54,10,7,7,1.0,No,Tier 1,0,On-Time,No,227.29,Standard Order
ORD1989,CUST155,Fashion,UPI,909.55,10,5,6,2.0,No,Tier 2,1,Unknown Status,No,818.6,Standard Order
ORD1990,CUST129,Home & Kitchen,CREDIT CARD,287.09,5,3,2,4.0,No,Tier 2,-1,Early,No,272.74,Standard Order
ORD1991,CUST341,Books,CREDIT CARD,1767.8,5,5,12,5.0,No,Tier 2,7,Severe Delay,No,1679.41,Loyal & Satisfied
ORD1992,CUST208,Books,CREDIT CARD,1325.04,20,5,4,5.0,No,Tier 2,-1,Early,No,1060.03,Loyal & Satisfied
ORD1993,CUST104,Home & Kitchen,UPI,1671.6,30,4,3,5.0,No,Tier 1,-1,Early,No,1170.12,Loyal & Satisfied
ORD1994,CUST218,Beauty,DEBIT CARD,763.01,5,7,6,3.0,No,Tier 2,-1,Early,No,724.86,Standard Order
ORD1995,CUST347,Electronics,DEBIT CARD,753.46,5,4,4,3.0,No,Tier 1,0,On-Time,No,715.79,Standard Order
ORD1996,CUST132,Electronics,CREDIT CARD,255.65,0,5,9,4.0,No,Tier 3,4,Severe Delay,No,255.65,Standard Order
ORD1997,CUST217,Electronics,UPI,716.84,15,3,4,2.0,No,Tier 3,1,Unknown Status,No,609.31,Standard Order
ORD1998,CUST164,Home & Kitchen,DEBIT CARD,3378.97,5,5,7,1.0,No,Tier 2,2,Unknown Status,No,3210.02,Standard Order
ORD1999,CUST245,Beauty,DEBIT CARD,772.15,50,7,6,5.0,No,Tier 1,-1,Early,No,386.08,Standard Order
